count(*),artist
1,quilate
1,quills
1,quilly millz
2,quincy bright
3,quincy jones
2,quincy vidal
2,quinn xcii
1,quinny c
1,quinoline yellow
1,quinton
1,quio
1,quixotism
1,quiz
2,quo
1,quorum consensus
1,qurius george
2,qusai
2,qvkata dlg
3,qwack-x
1,qwazaar
6,qwel
1,qwel & silence
1,qwest
1,qwilz
2,r de rumba
1,r de rumba y xhelazz
1,r iv r
1,r o s e˙t i n t
1,r version of hip hop
2,r'n'g
1,r-swift
1,r-syke
1,r-wan
2,r. city
26,r. kelly
1,r. kelly & snoop dogg
1,r. kelly & usher
1,r. lyric
3,r.a. the addwolf
9,r.a. the rugged man
1,r.a. the rugged man & sadat x
1,r.a. the rugged man & the notorious b.i.g.
1,r.a.c.l.a.
1,r.a.e.d
1,r.a.w.
1,r.e.d.
1,r.e.d. feat. birgit and strezz
1,r.e.d.k
1,r.e.d.k. & soprano
1,r.e.m. performed by various artists
1,r.f.c. & smoke dza
1,r.i.o.
1,r.i.p.
1,r.i.p. cadence
4,r.i.p. the r.a.t.
1,r.o.b
7,r.o.b.
3,r.wan
1,r33soundmakin'
1,r3llo
1,ra
1,ra ra raj
6,ra scion
3,ra.d (라디)
1,raab
1,raaka saaga
6,raashan ahmad
1,raashan ahmad & ta-ku
1,raashan ahmad & thes one
1,rabakar
1,rabbit junk
1,rabiah zaruq
1,rabid & the rabbits
2,rabit
1,racaso worldwide
1,racebannon
1,racecarbed & thunderbird juicebox
1,raceless
1,rachel kann
1,racim carré
1,racine
6,racionais mc's
1,racionais mc’s
1,racism's gay
3,rad omen
2,raddox
1,rade
4,radical something
1,radical son
4,radicule
3,radio 200000
6,radio radio
1,radioclit
5,radiohead
4,radioinactive
2,radiq
2,radix
1,radiänce
1,radič
3,radj
1,radoo
7,rae & christian
14,rae sremmurd
30,raekwon
1,rael
1,raf
8,raf 3.0
1,raf almighty
7,raf camora
1,raf riley
1,rafi mercenario
1,rafik
1,rafiq bhatia
2,rage
17,rage against the machine
1,rager
1,raggadeath
2,raggaflá
7,raggasonic
1,raging moses
1,ragnarok
5,rah digga
1,rah fontaine
1,rah smooth
2,raheem
2,raheem devaughn
1,raheem jamal
1,raheem the dream
3,raheem x
1,rahim
1,rahlou
1,rahsheed
2,rahsun
3,rahzel
4,raimo
2,rain
2,rain (비)
1,rain dog & sekuoia
1,rain'n tears
1,raina (레이나) & san e (산이)
1,rainboom
1,rainbow & rooted
1,raine maida
6,rainer von vielen
2,rainman
2,rainmen
1,rainstormer
2,rainy milo
2,raisi k.
4,raiza biza
1,raj
2,raj mahal
4,raja
1,rajahl jarih
2,rajbot
3,rak.楽
2,rakaa
1,rakby
1,rakede
1,rakeem
10,rakim
1,rakim & ken-y
2,rako
1,raku
1,raleigh moncrief
1,ralf köster
1,ralfd
1,rally stiles
1,ralo
1,ralph g.a.m.b.l.e
1,ralph myerz & the jack herren band
3,ralph tresvant
4,ram squad
3,rama the rad
2,rambo amadeus
1,rambutan jam band
1,rami & ryan
1,rami fortis (רמי פורטיס)
2,rammellzee
7,rampage
4,ramriddlz
4,ramson badbonez
1,ramson badbonez & twizzy
1,ramz
2,ran reed
1,randal bravery
1,randall naadir
2,randam luck
1,randolf mctools
1,randolph
14,random
1,random & richie branson
1,random & span phly
1,random & the regiment
1,random anagram
3,random axe
1,random impulse
1,random p
2,random recipe
1,randomwhiteguy
1,randy cannabi$
1,randy savage
2,ransom
1,ransom & statik selektah
9,raoul sinier
1,rap addix
1,rap band
1,rap class
1,rap monster (랩몬스터)
1,rap monster (랩몬스터) & warren g
2,rap/rap/rap
1,rapadura
1,rapbit (らっぷびと)
1,raph paradis
2,raphael saadiq
1,rapid ric
1,rapider than horsepower
1,rapido
3,rapohnelizenz
1,rapor 2
1,rappagariya (ラッパ我リヤ)
1,rapper hostile
1,rapper shane & rbts win
3,rappers against racism
1,rappin hood
10,rappin' 4-tay
1,rappin' 4-tay & squirrel
1,rappin' duke
1,rappin' hood
1,rappin' is fundamental
2,rappy mcrapperson
1,rapscallions
1,rapsodie
8,rapsody
1,rapsta
2,rapsusklei
1,rapsusklei & the flow fanatics
1,raptag
6,raptile
1,raptor
5,raptori
1,rapture ruckus
1,raptureraps
2,raq
1,rare treat
2,ras beats
1,ras dude
22,ras g
1,ras g & samiyam
5,ras g & the afrikan space program
1,ras g & the alkebulan space program
2,ras g & the koreatown oddity
1,ras g & vhvl
1,ras k'dee
35,ras kass
1,ras kass & snoop dogg
1,ras nebyu
1,ras simeon judah
2,ras-t
1,rasaq
7,rascalz
10,rasco
1,raserblade
2,rasha
2,rashad
1,rashadthapoet
2,rasheed
1,rasheed chappell
1,rasheed jamal
3,rasheeda
3,rashid hadee
2,raskar
1,raskolnikov
11,rasmentalism
1,rasool
1,rasputeen
1,raspy
1,rass kass
2,rastamouse & da easy crew
1,rastegar
1,rasul allah 7
1,rat boy
2,ratatat
1,rated x
1,rateone.
2,ratface
7,ratking
1,ratlin
1,ratt pac
1,rattraps
2,rattstacks
2,rau
1,rauhatäti
2,raujika
1,raul supreme
1,raumskaya
7,raury
2,rav
1,raven & geko
2,raven-symoné
2,raw beats
2,raw breed
1,raw collective
1,raw elements
1,raw footage
2,raw fusion
1,raw ii survive
1,raw instinct
1,raw poet
2,raw poetic
3,raw produce
1,raw product
1,raw rough heavy rap beats
1,raw soul
1,raw stiles
1,raw sugar
1,raw xtract
1,rawcotiks
1,rawcus
1,rawle james & rob rettberg
1,rawlow b
1,rawrizzy
1,rax
1,raxstar performed by tazzz
2,ray
1,ray bady
2,ray black
1,ray cash
7,ray j
1,ray le monde & marco disumano
4,ray luv
1,ray lyrics
1,ray robinson
1,ray singleton
4,ray vegas
1,ray vicks
1,ray volpe
1,ray west
2,rayce
1,rayclev
1,raycord
2,rayden
1,rayess bek
1,raymond x roosevelt
2,raymzter
1,rayne
1,rayto
2,rayvon
1,rayzed hoodz
2,raz fresco
6,raz simone
1,raz simone & sam lachow
1,razah
1,razi bear! & sey
1,razihel
1,razor tongue radio
1,razz
1,rbchmbrs
1,rbe
1,rbj
5,rbl posse
1,rblin
2,rbrt
1,rbts win
1,rbv
3,rbx
1,rc kola & sonso
1,rca flacos
1,rchetype
1,rdbn
3,rdgldgrn
1,rdk
1,re-surch
1,re-up gang
1,re:freshed orchestra
3,re:plus
1,reaching quiet
1,ready ta roll
1,reain
1,real 7
1,real don music
1,real fam
1,real fish
4,real live
1,real live & rza
1,real mccoy
4,real secrets
2,realistic crew
2,realistic203
1,realisticduane
1,realistix
1,realite
1,realitee
1,reality brothers
3,realizm
1,reallifezay
1,realms
1,realms & rituvls
1,realvenom
1,reanimator
6,reason
1,rebecca brandt
2,rebel
1,rebel clique
2,rebel diaz
1,rebel legato
9,rebel mc
1,rebels of art
1,rebels to the grain
2,rebirth brass band
1,rebus
1,rec center
2,reciprok
1,reckless
1,reckless intelligence
1,reckyz rose & smiley on the beats
1,recluse crew & synoptic pressure
1,recognize ali & sultan mir
1,reconnect
2,reconsiderate
1,recordkingz
1,recycle culture
2,recyclone
4,red
2,red and the eyerights
2,red astaire
1,red bantoo
1,red baron
12,red café
3,red comet 3
1,red cross
1,red dawn
1,red dragon gang
1,red eye
1,red eye society
1,red fox
2,red hot lover tone
3,red lotus klan
2,red martina
6,red pill
1,red rack'em
1,red raven blue
1,red rhino music
1,red sky lullaby
1,red velvet beats
1,red-i
1,redback
4,redbong
3,redcloud
2,redd rebel
1,redders
1,redefinition
1,redeye
1,redhead
1,redhead kingpin & the fbi
5,redhead kingpin and the f.b.i.
1,redibrown & uncut diamond
1,redlife
26,redman
1,rednext level
2,rednose distrikt
4,redrama
1,redrapper
1,redrum
1,redshield
1,reductive synthesis
1,ree
1,reece loc
1,reece low
1,reece surreal
1,reef loretto
13,reef the lost cauze
1,reef the lost cauze & snowgoons
1,reejai
1,reel drama & ripshop
1,reel tight
2,reel wolf
1,reema major
1,reeno aka r2
3,reeqahmad
1,reese
1,reezin the revolutionary
6,reflection eternal
1,reflection eternal & shabaam sahdeeq
1,reflection eternal & the high & mighty
1,reflex.ion
1,reflexx
2,refpolk
1,refractory
1,refugee camp all stars
1,reg
1,regal
3,reggie b
1,reggie capers
1,reggie couz
1,reggie reg
2,reggie watts
1,reggy lines
1,regina spektor
4,reginald omas mamode iv
1,regula
1,regular fries
3,regurgitator
1,reh dogg
7,rehab
2,rehash
1,rehm
1,rei
1,reif ruble
2,reilukerho
1,reindeer kalashnikov
1,reino nordin
1,rej3ctz
1,reji's son
1,rejjie hype
2,rejjie snow
1,rek none
1,rek sh*t rebulz
2,rek the heavyweight
2,rek-lore
3,rekami
1,rekcahdam
1,rekchampa
2,reket
3,reki
1,reklews
1,reklews & sleaze
1,reknew
13,reks
1,reksona
1,rekta
1,rekubeats
1,rel
1,rel mccoy
4,relax
2,relentless
4,relic
1,rell riley
6,rellim
1,rem 27
1,remedeeh
3,remedy
5,remi
1,remi sorbet
1,remi.
1,remilli
1,remind pygmalion
1,reminder
1,reminisce
1,remix beats
1,remix the emcee
4,remo
1,remo conscious
1,remo virogha
1,remote control frequencies
1,remulak
1,remy banks
1,remy cosmo
1,remy kay
1,remy lbo
2,remy ma
1,remy v
1,remz
1,renaissance union
1,renato p
1,rendezska.sk
1,rene
3,renegade
5,renegade brass band
1,renegade funktrain
1,renegades of bump
2,renegades of jazz
2,renman
1,reno
1,rent mel
2,rené schier
1,rep
3,repeat pattern
1,repo & korzeń
1,reppatwa
1,representativz
1,reptilian
3,req
1,requiem
1,res
1,res kp
1,res nullius
1,res one
1,rese'vor dogs
1,resident alien
5,resin dogs
1,reso
1,ressurrector
4,restiform bodies
1,restless leg syndrome
4,restoring poetry in music
1,retainer
1,retale
1,retalho
1,retarded muppit farm
2,retarderat eleverade
3,retch
1,retral
1,retro
1,retro $enpai
1,retro act
1,retro senpai
1,retrogott
1,retrogott & twit one
1,rev. william burk & rza
2,reva devito
1,reva devito & roane namuh
2,revamp
1,revazz
1,revazz & theunder
5,reveille
1,revelation
2,reverend jkn
1,reverie
2,reverse engineering
1,revo
1,revolting allschwil posse
1,revolutionary alien
3,revolutionary rhythm
1,revolver & the great
1,revshark
2,rewd adams
1,rex
1,rex gibson
1,rex nimbus
1,rey morado
1,rey resurreccion
3,rey ruccio
1,rez proph
1,rezidue
1,rezinsky
1,rezo the beatmaker
1,rezonate
1,rezondadawn
1,rg the geordie rapper
1,rgry
1,rh-
1,rhajha
2,rhakim ali
1,rhapsydi
1,rhath
1,rhichie
3,rhombus
1,rhombus in dub
1,rhume
1,rhyi
1,rhyme artist
2,rhyme asylum
1,rhyme bus
1,rhyme progression
1,rhyme-a- (라임 어택)
7,rhymefest
1,rhymer (라이머)
4,rhymester
1,rhymester & zeebra
2,rhymin simon
1,rhys langston
1,rhythm natives
1,rhythm syndicate
1,rhythm trip
1,rhythm wrekkaz
3,rhythmafia
1,rhythmx
2,rhythum
12,ri ra
1,ria hall
1,ribbonmouthrabbit
1,ribon
1,ribongia
1,ribz
1,ric & thadeus
1,ric jilla
1,ric richards
1,ric wilson
1,ric-a-che'
2,ricci rucker
1,rice master yen
1,rich bizness
6,rich boy
1,rich boy streetz
1,rich boyz
1,rich cason and the galactic orchestra
3,rich chigga
7,rich gang
1,rich garvey
1,rich hardy
8,rich hil
17,rich homie quan
2,rich homie quan & young thug
1,rich james
1,rich kidd
1,rich kidd & sonreal
2,rich kidz
1,rich medina
1,rich nice
6,rich the factor
7,rich the kid
1,richard
1,richard blackwood
1,richard bona
1,richard colvaen
2,richard daniel
1,richard donald
1,richard earnshaw
1,richard evans
2,richard gein
1,richard l. ash
1,richard raw
1,richard the third
1,richard wagner performed by various artists
1,richelle
3,richie branson
1,richie branson & solar slim
6,richie cunning
11,richie rich
1,richie sosa
1,richie stackin
1,richodd
2,richposlim
2,richter
1,richterismz
4,richy nix
1,richy pitch
65,rick ross
1,rick ross & sean combs
1,rick ross & skrillex
2,rick whispers
1,ricky
1,ricky atoms
1,ricky b
2,ricky blaze
1,ricky d. featuring janina
1,ricky pharoe
3,ricky remedy
2,ricky shabazz
1,rickyxsan
3,rico
3,rico love
1,rico nasty
1,rico richie
1,rico won
2,rics rumble
4,riddlore?
1,rideout & terry cole
1,riders against the storm
1,ridgewell
2,ridsa
6,rielly
1,riff
30,riff raff
1,rigby productions
1,right star
1,right that
1,right track mind
28,rihanna
3,"rikard ""skizz"" bizzi"
1,rikashay the soulcaliber
1,rikki blu
1,riko dan
1,riku ryysylinen
1,riley writtens
1,rill0o
3,rim'k
1,rimario bros
1,rimcash
1,rime messiah
1,rimi
1,rin
1,ringleader shon
1,ringtone
1,rino mandingo
1,rinse and flux
1,rio the bear
1,riopel
1,riot
1,riot propaganda
1,riot rhythm
2,riot ten
4,riow arai (リョウアライ)
19,rip slyme
1,ripa
1,rippedinpieces
1,ripshop
1,ripynt
1,ripynt & sinic
1,riq
9,rise
1,rise & the avid record collector
2,rise robots rise
1,rishi rich
1,risin' sons
1,rising express & the four quarters
1,riskay
1,rit
1,rita j
2,rita ora
5,ritarikunta
1,ritchcraft
2,ritchrd
3,rite hook
1,ritmo machine
1,ritto
6,rittz
1,ritualistic infantile necrofuck
2,ritualz
1,riva starr
4,rival
1,rival killa gangstaz
2,river bones
1,river yokai
2,rivermouth
1,rivet
1,riveyoncé cuoknowles
1,rivka
1,rivo
1,rivot rakit
3,riz mc
1,rizky rough
1,rizz
1,rizziboy stylez
8,rizzle kicks
1,rjb (ржб)
35,rjd2
1,rjm
1,rkappa
3,rkwhy
14,rl grime
1,rle
1,rma2n
1,rmell
1,rmurbeats
1,rmx crw
1,rndysvge
1,ro ransom
2,ro spit
3,ro-cee
5,roach gigz
1,road dawgs
1,road to cairo
1,road warriors
1,roadside g's
1,roane namuh
1,roast beatz
2,rob $tone
1,rob a fella
2,rob base
7,rob base & dj e-z rock
1,rob easy
1,rob hall
1,rob regis
3,rob roy
1,rob shaker
3,rob sonic
15,rob swift
1,rob the viking
4,rob viktum
1,rob viktum & shyste
1,rob write
2,rob'n'raz
1,rob-n-steal
1,rob-o
1,robag wruhme
1,robak
1,robanzee
9,robb bank$
1,robby hunter band
1,robda
1,robel synthesia
1,robert brooks
1,robert burgan
1,robert cashman
6,robert de boron
1,robert de boron & the antidotes
1,robert del naja
1,robert firth
5,robert glasper
4,robert glasper experiment
1,robert graham
10,robert luis
4,robert raimon roy
1,robert strauss
1,robin eubanks
5,robin thicke
1,robin wick
1,robo
1,robo-lantern
4,robocobra quartet
1,robohop
1,robolu
1,robosonic
4,robot koch
6,robot orchestra
1,robotdeck
2,robotic pirate monkey
1,robots with hearts
1,robscire
5,robust
1,robyn
1,robyn rose
1,robyx performed by ice mc
1,roc 'c'
3,roc c
12,roc marciano
1,roc marciano & the purist
1,roc monee
10,roc raida
3,rocca
1,roche
1,roche limit
1,rochester
1,rock
1,rock bottom entertainment
1,rock hemlock
1,rock hole
2,rock la flow
1,rock la flow & tory tee
2,rock master scott & the dynamic three
1,rock-men
2,rocka j
1,rockford kabine
6,rockie fresh
2,rockin da north
1,rockin' squat
5,rockin’ squat
1,rockit-men
10,rocko
2,rocks foe
3,rockstah
1,rockstar jones
1,rockvader k.b.
1,rockwell knuckles
2,rockwell powers & ill pill
1,rocky graziano & tony acardi
1,rocky marsiano
2,rocky rivera
4,rocé
9,rod lee
1,rodan
2,roddy rod
1,rodion raskolnikoff
1,rodiyon motahouse
1,rodney kendrick
7,rodney o & joe cooley
2,rodney p
2,rodrigo ogi
1,roe & u-n-i-verse-all
3,roel funcken
1,roey marquis ii
5,roffe ruff
2,rogal ddl
2,roger
1,roger & schu
1,roger & zapp
1,roger bruhn & knivsta
1,roger heathers
4,roger molls
2,roger plexico
1,roger robinson
1,roger sanchez
1,roger troutman ii
1,rogerroger
1,rogue
1,rogue.wav
1,roguish armament
1,roheezy
14,rohff
5,roi heenok
5,roi u. al co cδt
1,roitown ink
1,rok one
1,rokkez
1,rokmore
1,roksico & wego fts
1,roku
1,roku & tut-piece
2,roleo
8,roll deep
2,roll.k
1,rolling squares
2,rollomatik
1,romano
1,romano daking
1,romanowski
3,romantic production
1,romanticut
2,rome
1,rome b
1,rome cee
8,rome fortune
3,romo
1,romy dee
2,roméo
1,roméo elvis
2,ron artest
1,ron browz
1,ron browz & the notorious b.i.g.
5,ron c
4,ron contour
1,ron contour & the vancouver islands
1,ron donson
1,ron gray
1,ron hunt & ronnie g & the sm crew
1,ron rico
1,ronald jenkees
2,rondonumbanine
1,rone holmes
1,rong music
1,ronin 77
1,ronin beats
1,ronin janvier
3,ronnie flex
1,ronnie henson
1,ronnie hudson & the street people
2,ronny jordan
1,ronron
1,ronskibiitti
1,ronz
1,roo gatsby
1,rook milo
2,room mate
1,roope salminen & koirat
2,roosevelt franklin
1,rootbeer
1,rootdown
30,roots manuva
1,roots manuva & wrongtom
1,roots of mine
1,roqwest
1,rorschack
1,rory noble
2,roscoe
5,roscoe dash
1,roscoe umali
1,rose for bohdan
1,rosewood
1,rose˙tint
1,rosh
1,rosko john
1,ross & iba
1,ross sinclair
1,rotes
1,rotimi
3,rotten musicians
1,rottin razkals
1,roubs
1,rouda
2,rouge à lèvres
2,rough house survivers
1,roughneck soldiers
1,roughsoul & ta-ku
1,roulet
1,round away
2,rout's x larim'
2,roux spana
1,rover
2,rowan box
2,rowdy rebel
1,rowlan
5,roxanne shanté
1,roxanne shanté & sparky d
1,roy dee
1,roy g
3,roy g and the bivinators
1,roy jones jr.
1,roy porter sound machine '94
3,roy woods
1,royal
2,royal fam
5,royal flush
1,royal highness
1,royal illness
1,royal-t & the midas touch
1,royal.v
1,royalcash
1,royalty life beats
1,royalty noise
1,royalz
1,royce
20,"royce da 5'9"""
1,royer
1,roymedoe
1,roysha arielle
6,rozewood
1,rozz dyliams
1,rozz3r
4,rozzi crane
1,rp
2,rpbgv
2,rr dnag
1,rsnz ☥
1,rtm
1,rtnc
1,rtrspcth
1,ru c.l.
1,rubber soul (러버소울)
3,rubberbandits
2,rubberoom
1,rube xvyv
1,ruben studdard
15,rubenslikk
2,rubenslikk & zchronik
1,rubi
1,rubix
1,rubix shoes
1,ruck
1,ruck p
3,rucka rucka ali
9,ruckazoid
1,ruckus fo'tet
2,ruckus roboticus
1,rud by
1,ruddi nizz
1,ruddyp & taquwami
1,rudeboynoize
1,rudimental
1,ruff draft
4,ruff ryders
3,ruff sqwad
1,ruffa
1,ruffian
2,ruffiction
1,ruffkids
3,ruffneck
1,rufino hollywood
2,rufio
1,rufus blaq
1,rufus jones
4,ruger hauer
1,rugged i
3,ruggedness madddrama
2,ruhrpott ag
7,ruido
1,ruido & wakuri
1,rukas
1,rukka the magnificent
3,rukus
1,rulex
1,rumi
1,rummage
1,rumpletilskinz
2,rumtum
1,run of run-d.m.c.
1,run that buddha run
14,run the jewels
1,run-d.d.z.
35,run-d.m.c.
1,runaways uk
1,runc.t.
1,runme raw & runrun raw
1,running laps
1,runosielut
2,rup
1,ruph headz
1,rusangano family
1,rushya
2,rusko
1,ruspô
4,russ
1,russ tessier
1,russel hobbes
1,russell simins
1,russo
1,rustage
4,ruste juxx
1,ruste juxx & the arcitype
1,ruste juxx & vs the beast
8,rustie
2,rusty joints
1,"rusty p ""the toe jammer"" & sure shot 3"
2,ruth joy
3,ruthless juveniles
1,ruthless ones
3,ruthless rap assassins
1,ruthless rob
7,ruudolf
1,ruyonga
1,rvdical the kid
14,rvmirxz
1,rvnhd
2,ry
1,ryan alexander
1,ryan birnberg
1,ryan charles
1,ryan helsing
23,ryan hemsworth
1,ryan hemsworth & shady blaze
1,ryan keyes
5,ryan leslie
1,ryan lewis & symmetry
1,ryan lucht
1,ryan star
1,ryan wilmott performed by circolombia
1,ryan's sugar shack
1,ryanbane
4,rye rye
1,ryland rose
1,rylee rabbit
1,rylez
2,rymz
1,rymz & souldia
1,ryse center
1,ryshon jones
1,rythm syndicate
2,rythmatical
5,rytmus
3,ryu
1,ryu mc
2,ryuei kotoge
1,ryuken vs.
2,ryv
16,rza
1,rza & the black keys
1,rza as bobby digital
1,rzr productions
2,rät n frikk
1,réservoir dogues
1,róisín murphy
3,rödelheim hartreim projekt
1,r∆§h∆ð
1,r∞mates
2,rリiチcャhーaドr_d
1,s / s / s
1,s club 7
2,s dope
1,s h a m a n a
1,s h a m a n a & swum
1,s i l e n t j a y
2,s scars
1,s'a
1,s'real
2,s-crew
1,s-pi
1,s-rok
5,s-type
7,s-x
1,s. castro
1,s. fidelity
4,s. mos
1,s. mos sextet
1,s.a the abolitionist
1,s.a the abolitionist & tenacity
1,s.a. smash
1,s.a.m
2,s.a.r.s.
1,s.al
2,s.b.e.
1,s.b.s.
1,s.black
2,s.c.u.
1,s.e.j.
1,s.e.v.a.
1,s.f.t.
1,s.i.e.f. collective
1,s.k.o.
1,s.l. jones
2,s.l.a.b.
1,s.l.i.m. rockwell
3,s.m.o.o.v.e. gang
4,s.maharba
1,s.o.a.p.
1,s.o.c
1,s.o.s.
1,s.o.u.f
1,s.o.v. productions
2,s.p.a.d.e.
2,s.pri noir
2,s.s.p.
2,s.t.f.
1,s.t.n.
4,s.u.n.
1,s.u.r.
1,s.u.s.p.e.c.t.s
1,s.white
1,s0ul unreal
1,s1
1,s2e & dj masta
1,s3
1,s4dk
1,s7ven
1,s7vn
1,sa-fire
7,sa-ra creative partners
1,sa-roc
3,saadyah tzvi
1,saadyeh tzvi
3,saafir
1,saafron
4,sab the artist
2,saba
4,sabac red
1,sabeats
1,sable
1,sabo
1,sabo mc
1,sabo tellem
1,sabotage
2,sabre et nombre
5,sabrina setlur
16,sabzi
5,sach
2,sackcloth fashion
1,sacre scuole
2,sacred
1,sacred crates
3,sacred hoop
1,sacrof
2,sad pathfinder
1,sada
13,sadat x
1,sade
2,sadek
1,sadevillain
1,sadi gent
2,sadida
1,sadie (サディ)
1,sadik
8,sadistik
1,saditty streets
1,sadmink
4,sadsic
1,sadžama
1,saf
1,safe house staff
1,safe neighbor
2,safi & spreej
1,safiye
1,saga asad
1,sagacité
3,sagat
3,sage
27,sage francis
5,sage the gemini
1,sagesse
9,sagopa kajmer
1,sah boogs
1,sahara
1,saheed
2,sahy uhns
1,sahy uhns & wake
4,saib.
4,said
1,said deep mixtapes
1,saiga
14,saigon
1,saigon & statik selektah
1,saigon & the game
1,saik
1,saikei collective
1,saikei collective & subatomic collective
2,saine
1,saint / denis
1,saint denson
2,saint dog
1,saint mack
1,saint surly
1,saint warhead
1,saint wave
1,saintknic
2,sairas t
1,saito
1,sakage kronik
1,sakarias
1,sakasal!
2,sake
1,sako
1,sal
1,sal poe
2,salah edin
1,salam wreck
1,salamaryhmä
2,salem
4,salif
1,salim
1,sallam said
4,salmo
1,salmonella dub
3,salt
25,salt-n-pepa
1,saltee
2,salty
4,salu
1,salute
4,salva
1,salvador santana
1,"sam ""the beast"""
2,sam & tre
1,sam a la bamalot
1,sam brakebill-hacke
7,sam gellaitry
1,sam hatzaras
1,sam kininger
4,sam lachow
5,sam ock
1,sam palmer
3,sam redmore
1,sam sever and the raiders of the lost art
1,sam smith
2,sam sneed
3,sam the kid
1,sam the sleezbag & dj mekalek
3,sam's
1,samadee
2,samantha fox
1,samantha reeves
1,samantikus
1,samaria & winner's circle
1,samat
1,samdeen
1,samedi army
1,sameer ahmad
1,samia farah
4,samian
8,samiyam
2,sammas
2,sammie
2,sammus
8,sammy adams
1,sammy cook
1,sammy gallows & vampts
1,sammy h
1,sammy senior
2,sammy warm hands
1,samo boris
1,samo dj
3,samon kawamura
1,samorost
1,samouraï d-rim
2,sampa the great
1,sampha
1,sample syndicate
1,sample the martian
2,samples
1,sampleur & sombres poches
3,samsaya
3,samson
1,samuel otis
4,samuel truth
2,samurai guru
1,samuraze
1,samwichez
11,samy deluxe
5,san e (산이)
1,san holo & twrk
8,san quinn
1,san quinn / black-n-brown enetertaiment presents
1,sanadajin
1,sanctums
3,sander koster
2,sandinistas
13,sandpeople
1,sandro g
1,sandro kait
1,sandy beaches and the brain
1,sandy solo
1,sanebeats
1,sanebeatz
1,saneyes
13,sango
1,sango & spzrkt
1,sango & waldo
2,sangsure
1,sangue misto
1,sankofa
5,sans pression
1,sans transition
4,sansar salvo
7,santigold
1,santoast & svntos
1,santonio
1,santoxic
1,santullo
1,santy
1,sanura
1,sanzio
1,sapiens sapiens
14,sapient
1,sara
2,sarah connor
1,sarah white
1,sarai
1,sarboza
1,sarcastik
1,sareem poems
1,sarkodie
1,"sasha ""monkeywrench"" mann"
1,sasha ate
2,sasha go hard
1,sasha olynyk
1,saska
1,saskwatch iron
1,sasquatch
1,sassafraz
1,sassja
2,sat l'artificier
1,sat-n-smooth
1,sat-r-day
5,satanicpornocultshop
1,satchmo
7,satellite high
1,sathim
1,satorii
1,satsang
1,satsum
1,saturday morning soundtrack
1,satyrn coney
3,sauce
1,sauce money
1,sauce twinz
1,sauce twinz & sosamann
1,sauce walka
3,"sauce, aka matisse"
1,saucy yoda
1,saue to nakae (サ上と中江)
9,saukrates
12,saul williams
1,saux
2,sav
1,sav-dawsyn
3,savage
1,savage brothers
1,savagemugen
1,savages
2,savages y suefo
1,save77
1,savin ill
1,saviorself
1,savon
2,sax g
2,sax machine
1,say c
1,say what
2,say-wut
1,sayab
2,saye
1,saye & souldia
1,sayedar
1,sayer
4,sayhi beats
1,sayj.
1,saynt
1,sayonara
1,sayth & north house
5,saïan supa crew
2,sb
1,sb iv short
3,sbk (スケボーキング)
1,sbmg
1,sbtrkt
4,scabbeatz
1,scade
1,scale
3,scaled
3,scallops hotel
1,scalper
2,scan man
1,scape one & severe carnage
1,scapegoat wax
2,scaramanga
2,scarcesoul.
1,scarcity budapest
1,scare the normals
3,scarecrow
1,scares & tocopa
1,scarf face
28,scarface
7,scarub
1,scarub & very
2,scary//boy//gang
2,scaryéire
1,scatterbrain
1,scattle
1,scene kidz
2,sch
9,scha dara parr (スチャダラパー)
1,schabernack
5,schadillac
1,schama noel
1,schaufel und spaten
1,schizmbeats
2,schlaasss
1,schlagzeiln
3,schmoace
2,schokk
1,scholar
3,scholarman
1,school of fish
19,schoolboy q
13,schoolly d
1,schoolsystm
1,schoolz of thought
1,schwab
5,schwartz
3,schwarz
1,schwarzweiss
1,schwesta ewa
1,schwester s
6,schäffer the darklord
1,science fiction
1,science of sound
4,science project
1,scientific.
3,scientifik
1,scientists of sound
8,scienz of life
11,scienze
1,scifi stu
7,scintillation!
1,scizzahz & wizard
1,scoob rock
1,scoop deville
1,scoot dogg
1,scootamann
1,scooyunda
1,scor-zay-zee
2,scorcher
19,scott & brendo
1,scott allen
1,scott da ros
1,scott hendy
1,scott lark
3,scott matelic
1,scott nice
1,scott stain
1,scott thorough & tone tank
1,scottdw
1,scottie b
1,scottie royal
2,scotty atl
1,scotty don't
1,scotty kusher
1,scotty lows
1,scotty pimpin
1,scraaatch
1,scrabble
2,scram jones
2,scratch
1,scratch and sniff
5,scratch bandits crew
6,scratch perverts
1,scrateboard
2,scream club
4,screaming headless torsos
5,screaming soul hill
6,scred connexion
1,screenatorium
3,screw
5,screwball
1,screwtape
2,scribbling idiots
2,scribe
1,scribe the verbalist
1,scribes
1,scribz
1,scridge
1,scrilla
1,scrillbillies
1,scriptonite (скриптонит)
2,scritti politti
1,scriz
5,scroobius pip
2,scrooge
1,scrt snds
1,scru face jean
1,scrub mc
4,scruffnuk dust
1,scrufizzer
1,scruloose
1,scrvp
2,scuare
3,scudi
2,scum
1,scumbag jay
1,scvr
1,scyesblu
2,scylla
7,sd
1,sd junksta
1,sdby
7,sdlwdr
1,sdotbraddy
5,sdp
1,"se62, vins"
4,se7en (세븐)
1,se7th
1,sea things
3,seagram
12,sealab 2012
1,seamo
1,sean anonymous
1,sean backus
1,sean blak
1,sean born
1,sean c & lv
