Season,Datetime,Div,Country,League,Referee,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,B365H,B365D,B365A,LBH,LBD,LBA,BWH,BWD,BWA
2006/2007,2007-03-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Murcia,1,2,A,0,1,A,,,,2.37,2.87,3.3,2.25,2.9,3.0,2.4,2.75,3.0
2006/2007,2007-03-17 00:00:00,SP1,Spain,La Liga Primera Division,,Recreativo,Barcelona,0,4,A,0,3,A,,,,5.5,3.6,1.61,4.33,3.2,1.72,5.5,3.4,1.6
2006/2007,2007-03-17 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Osasuna,0,3,A,0,1,A,,,,2.25,3.2,3.1,2.25,2.9,3.0,2.2,3.15,3.05
2006/2007,2007-03-17 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Santander,0,2,A,0,1,A,,,,1.53,3.6,6.5,1.5,3.4,6.0,1.5,3.65,6.15
2006/2007,2007-03-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Salamanca,1,2,A,1,1,D,,,,2.05,2.8,3.6,2.25,2.75,3.2,2.4,2.8,2.95
2006/2007,2007-03-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Valladolid,0,2,A,0,0,D,,,,3.4,2.87,2.15,3.75,3.0,1.9,3.5,2.85,2.1
2006/2007,2007-03-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Albacete,0,1,A,0,0,D,,,,1.72,3.1,5.25,1.65,3.2,5.0,1.65,3.2,5.15
2006/2007,2007-03-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Las Palmas,0,3,A,0,0,D,,,,2.0,2.9,3.75,2.2,3.0,3.0,2.2,2.75,3.4
2006/2007,2007-03-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Sp Gijon,0,2,A,0,1,A,,,,2.9,2.8,2.37,2.75,3.0,2.4,2.8,2.8,2.5
2006/2007,2007-03-10 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Villarreal,0,2,A,0,1,A,,,,2.4,3.2,2.87,2.25,3.0,2.9,2.35,3.1,2.85
2006/2007,2007-03-04 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Gimnastic,0,2,A,0,1,A,,,,1.66,3.4,5.5,1.72,3.2,4.33,1.6,3.45,5.35
2006/2007,2007-03-04 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Betis,0,1,A,0,0,D,,,,2.1,3.2,3.5,2.0,3.0,3.5,2.0,3.15,3.5
2006/2007,2007-03-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Almeria,0,2,A,0,0,D,,,,2.5,2.8,2.8,2.5,2.8,2.75,2.45,2.85,2.85
2006/2007,2007-03-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Real Madrid B,0,1,A,0,0,D,,,,1.9,3.0,4.2,1.9,3.0,3.75,1.85,3.0,4.15
2006/2007,2007-02-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Poli Ejido,1,3,A,1,1,D,,,,2.37,2.8,3.0,2.38,2.8,2.88,2.55,2.75,2.8
2006/2007,2007-02-25 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Espanol,0,2,A,0,1,A,,,,2.25,3.0,3.0,2.1,3.2,3.0,2.1,3.15,3.25
2006/2007,2007-02-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Alaves,1,2,A,0,1,A,,,,2.15,2.87,3.3,1.91,3.0,3.75,2.2,2.8,3.35
2006/2007,2007-02-24 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,La Coruna,0,1,A,0,1,A,,,,2.5,3.0,2.62,2.5,2.88,2.62,2.45,3.15,2.65
2006/2007,2007-02-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Valladolid,2,3,A,2,0,H,,,,2.7,2.8,2.55,3.0,2.87,2.25,2.8,2.8,2.5
2006/2007,2007-02-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Murcia,0,1,A,0,0,D,,,,2.7,2.75,2.7,2.5,2.8,2.75,2.7,2.75,2.65
2006/2007,2007-02-18 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Celta,0,1,A,0,1,A,,,,1.9,3.25,4.0,1.66,3.3,4.5,1.75,3.4,4.25
2006/2007,2007-02-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Albacete,0,3,A,0,3,A,,,,1.9,3.1,3.8,1.9,2.87,4.0,1.95,2.9,3.95
2006/2007,2007-02-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Las Palmas,0,1,A,0,0,D,,,,2.0,2.87,4.0,2.25,2.75,3.2,2.25,2.7,3.4
2006/2007,2007-02-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Numancia,1,2,A,0,1,A,,,,2.2,2.8,3.3,2.37,2.75,3.0,2.4,2.8,2.95
2006/2007,2007-02-11 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Espanol,0,2,A,0,1,A,,,,2.25,3.1,3.2,2.25,3.0,2.87,2.25,3.15,2.95
2006/2007,2007-02-11 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Osasuna,2,3,A,1,1,D,,,,2.7,3.25,2.5,2.5,3.2,2.5,2.65,3.15,2.45
2006/2007,2007-02-11 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,La Coruna,0,2,A,0,1,A,,,,2.1,3.2,3.5,1.83,3.0,4.0,1.88,3.25,3.8
2006/2007,2007-02-10 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Real Madrid,1,2,A,1,1,D,,,,4.33,3.3,1.83,4.33,3.2,1.72,3.85,3.3,1.85
2006/2007,2007-02-10 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Sp Gijon,0,3,A,0,1,A,,,,2.45,2.8,2.87,2.25,2.87,3.0,2.5,2.75,2.85
2006/2007,2007-02-04 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Betis,1,2,A,0,1,A,,,,2.15,3.2,3.4,2.0,3.0,3.5,2.2,3.15,3.05
2006/2007,2007-02-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Lorca,0,1,A,0,0,D,,,,1.95,3.0,3.8,1.8,3.2,4.0,1.7,3.15,4.8
2006/2007,2007-02-04 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Levante,0,1,A,0,1,A,,,,1.28,5.0,10.0,1.28,4.33,9.0,1.25,5.0,9.75
2006/2007,2007-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Alaves,Malaga,0,1,A,0,0,D,,,,1.95,3.0,3.8,1.83,2.87,4.33,1.95,2.9,3.95
2006/2007,2007-02-03 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Zaragoza,1,2,A,0,0,D,,,,2.5,3.2,2.75,2.25,3.2,2.75,2.4,3.2,2.7
2006/2007,2007-02-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Real Madrid B,0,3,A,0,0,D,,,,1.75,3.0,5.0,1.72,2.87,5.0,1.8,3.05,4.35
2006/2007,2007-01-28 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Sevilla,2,4,A,0,1,A,,,,4.0,3.25,1.9,4.0,3.2,1.8,4.65,3.35,1.7
2006/2007,2007-01-28 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Ath Bilbao,0,2,A,0,1,A,,,,2.3,3.1,3.1,2.25,3.0,2.87,2.3,3.1,2.9
2006/2007,2007-01-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Cadiz,1,2,A,1,0,H,,,,3.6,2.9,2.0,3.2,2.8,2.2,3.65,2.85,2.05
2006/2007,2007-01-21 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Real Madrid,0,1,A,0,0,D,,,,4.33,3.4,1.8,4.5,3.3,1.67,4.25,3.4,1.75
2006/2007,2007-01-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Alaves,0,2,A,0,1,A,,,,2.3,2.87,3.0,2.2,3.0,3.0,2.35,2.8,3.05
2006/2007,2007-01-21 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Valencia,0,1,A,0,1,A,,,,3.6,3.1,2.1,3.2,3.2,2.0,3.45,3.2,2.0
2006/2007,2007-01-21 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Almeria,0,1,A,0,1,A,,,,3.4,2.87,2.1,3.0,2.88,2.25,3.15,2.8,2.3
2006/2007,2007-01-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Cadiz,0,1,A,0,1,A,,,,2.7,2.87,2.55,2.25,3.0,2.88,2.4,2.85,2.9
2006/2007,2007-01-14 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Villarreal,0,1,A,0,0,D,,,,2.3,3.1,3.1,2.1,3.2,3.0,2.35,3.15,2.8
2006/2007,2007-01-14 00:00:00,SP1,Spain,La Liga Primera Division,,Sevilla,Mallorca,1,2,A,1,0,H,,,,1.33,4.5,9.5,1.28,4.33,9.0,1.35,4.25,8.0
2006/2007,2007-01-14 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Getafe,1,3,A,0,2,A,,,,2.7,3.1,2.6,2.5,2.87,2.62,2.6,3.15,2.5
2006/2007,2007-01-14 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Ath Madrid,1,3,A,0,2,A,,,,2.6,3.2,2.62,2.5,3.0,2.6,2.45,3.15,2.65
2006/2007,2007-01-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Valladolid,0,2,A,0,0,D,,,,2.45,2.87,2.8,2.75,2.8,2.5,2.85,2.7,2.55
2006/2007,2007-01-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Elche,1,2,A,1,0,H,,,,2.0,2.9,3.75,1.9,3.0,3.75,1.8,3.0,4.45
2006/2007,2007-01-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Poli Ejido,0,1,A,0,0,D,,,,1.9,3.0,4.0,1.9,3.0,3.75,1.85,3.1,4.0
2006/2007,2007-01-13 00:00:00,SP2,Spain,La Liga Segunda Division,,Las Palmas,Ciudad de Murcia,0,1,A,0,0,D,,,,2.0,3.1,3.5,2.0,3.0,3.5,2.15,2.95,3.25
2006/2007,2007-01-07 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Recreativo,0,1,A,0,0,D,,,,2.0,3.2,3.75,2.0,3.2,3.2,1.9,3.25,3.75
2006/2007,2007-01-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Murcia,0,2,A,0,0,D,,,,2.37,2.87,2.9,2.25,2.75,3.2,2.4,2.8,2.95
2006/2007,2007-01-07 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Ath Bilbao,1,3,A,0,1,A,,,,2.25,3.2,3.1,2.25,3.2,2.75,2.2,3.15,3.05
2006/2007,2007-01-07 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Valencia,0,1,A,0,0,D,,,,2.75,3.2,2.5,2.75,3.2,2.25,2.6,3.15,2.5
2006/2007,2007-01-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Albacete,0,1,A,0,1,A,,,,1.9,3.0,4.0,1.83,3.0,4.0,1.95,2.95,3.85
2006/2007,2007-01-06 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Hercules,0,1,A,0,1,A,,,,2.5,2.8,2.8,2.4,2.8,2.87,2.5,2.75,2.85
2006/2007,2006-12-20 00:00:00,SP1,Spain,La Liga Primera Division,,Getafe,Espanol,0,1,A,0,0,D,,,,2.0,3.2,3.75,2.1,3.2,3.0,2.05,3.15,3.35
2006/2007,2006-12-20 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Betis,0,1,A,0,0,D,,,,2.6,3.2,2.62,2.5,3.2,2.5,2.6,3.15,2.5
2006/2007,2006-12-20 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Recreativo,0,3,A,0,1,A,,,,1.3,4.5,12.0,1.28,4.33,9.0,1.25,5.0,9.6
2006/2007,2006-12-20 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Salamanca,0,3,A,0,3,A,,,,2.87,2.8,2.37,2.62,2.87,2.5,2.9,2.85,2.4
2006/2007,2006-12-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Cadiz,1,2,A,0,1,A,,,,2.5,2.8,2.8,2.5,2.8,2.75,2.4,2.75,3.0
2006/2007,2006-12-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Salamanca,Sp Gijon,0,1,A,0,0,D,,,,2.1,2.8,3.6,2.1,3.0,3.2,2.05,2.85,3.65
2006/2007,2006-12-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Hercules,0,2,A,0,1,A,,,,1.9,2.9,4.0,1.8,2.87,4.5,1.7,3.1,5.0
2006/2007,2006-12-17 00:00:00,SP1,Spain,La Liga Primera Division,,Espanol,Real Madrid,0,1,A,0,0,D,,,,4.0,3.25,1.9,3.75,3.2,1.83,4.3,3.35,1.75
2006/2007,2006-12-17 00:00:00,SP1,Spain,La Liga Primera Division,,Villarreal,Osasuna,1,4,A,0,2,A,,,,1.9,3.25,4.0,1.72,3.2,4.33,1.7,3.4,4.5
2006/2007,2006-12-17 00:00:00,SP1,Spain,La Liga Primera Division,,Recreativo,Sevilla,1,3,A,1,2,A,,,,3.6,3.3,2.0,3.2,3.2,2.0,3.2,3.2,2.1
2006/2007,2006-12-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Almeria,0,1,A,0,0,D,,,,2.55,2.8,2.75,2.5,2.87,2.62,2.55,2.75,2.8
2006/2007,2006-12-16 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Valencia,0,1,A,0,1,A,,,,2.3,3.1,3.1,2.37,3.0,2.75,2.25,3.2,2.9
2006/2007,2006-12-16 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Santander,1,2,A,1,0,H,,,,2.1,3.1,3.6,2.1,3.0,3.2,2.1,3.1,3.3
2006/2007,2006-12-16 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Ath Bilbao,0,2,A,0,1,A,,,,2.0,3.2,3.75,1.9,3.2,3.5,1.8,3.35,4.0
2006/2007,2006-12-10 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Espanol,1,2,A,0,1,A,,,,1.8,3.3,4.5,1.62,3.25,5.0,1.6,3.4,5.45
2006/2007,2006-12-10 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Zaragoza,0,2,A,0,0,D,,,,3.1,3.2,2.25,2.6,3.2,2.38,2.6,3.15,2.5
2006/2007,2006-12-03 00:00:00,SP1,Spain,La Liga Primera Division,,Zaragoza,Osasuna,1,2,A,1,0,H,,,,1.53,3.8,6.0,1.44,3.6,6.5,1.45,3.75,6.75
2006/2007,2006-12-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Albacete,0,1,A,0,0,D,,,,1.83,3.0,4.75,1.72,3.2,4.5,1.7,3.15,4.8
2006/2007,2006-12-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Xerez,Cadiz,1,4,A,1,1,D,,,,1.8,3.1,4.33,1.72,2.87,5.0,1.65,3.25,5.0
2006/2007,2006-12-03 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Castellon,0,2,A,0,1,A,,,,1.85,3.0,4.5,1.8,3.0,4.33,1.75,3.0,4.85
2006/2007,2006-12-02 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Ath Madrid,0,1,A,0,1,A,,,,2.6,3.1,2.7,2.37,3.0,2.75,2.6,3.15,2.5
2006/2007,2006-11-26 00:00:00,SP1,Spain,La Liga Primera Division,,Valencia,Real Madrid,0,1,A,0,0,D,,,,2.75,3.2,2.5,2.5,3.2,2.5,2.6,3.15,2.5
2006/2007,2006-11-26 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Sevilla,1,3,A,0,2,A,,,,3.4,3.25,2.1,3.2,3.2,2.0,3.25,3.15,2.05
2006/2007,2006-11-26 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Mallorca,2,3,A,1,0,H,,,,2.4,3.2,2.87,2.6,3.2,2.37,2.5,3.15,2.6
2006/2007,2006-11-26 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Valladolid,1,4,A,1,2,A,,,,2.2,2.8,3.3,2.25,2.87,3.0,2.1,2.8,3.6
2006/2007,2006-11-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Elche,0,2,A,0,1,A,,,,1.9,2.87,4.2,1.72,3.1,4.5,1.7,3.15,4.85
2006/2007,2006-11-25 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Numancia,1,3,A,0,2,A,,,,1.85,2.75,5.0,1.9,3.0,3.75,1.75,3.05,4.65
2006/2007,2006-11-19 00:00:00,SP1,Spain,La Liga Primera Division,,La Coruna,Celta,0,1,A,0,0,D,,,,2.0,3.2,3.75,1.83,3.0,4.0,1.85,3.35,3.8
2006/2007,2006-11-19 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Ath Madrid,0,3,A,0,1,A,,,,2.7,3.1,2.6,2.5,3.2,2.5,2.7,3.15,2.4
2006/2007,2006-11-19 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Barcelona,1,4,A,0,1,A,,,,6.0,3.6,1.61,6.0,3.4,1.5,6.0,3.85,1.48
2006/2007,2006-11-19 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Real Madrid B,0,3,A,0,1,A,,,,2.2,2.75,3.4,2.2,3.0,3.0,2.25,2.75,3.3
2006/2007,2006-11-18 00:00:00,SP2,Spain,La Liga Segunda Division,,Poli Ejido,Almeria,1,2,A,1,1,D,,,,2.1,2.87,3.4,1.9,3.0,3.75,1.95,2.95,3.8
2006/2007,2006-11-12 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Real Madrid,1,4,A,0,3,A,,,,4.33,3.4,1.8,4.0,3.2,1.8,4.75,3.5,1.65
2006/2007,2006-11-12 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Recreativo,1,2,A,0,0,D,,,,1.75,3.5,4.5,1.72,3.2,4.33,1.75,3.3,4.35
2006/2007,2006-11-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Castellon,Sp Gijon,0,3,A,0,1,A,,,,2.4,2.75,2.87,2.37,2.87,2.8,2.35,2.65,3.25
2006/2007,2006-11-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Valladolid,1,2,A,1,1,D,,,,3.5,2.8,2.05,3.2,3.0,2.1,3.35,2.85,2.15
2006/2007,2006-11-12 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Xerez,0,2,A,0,1,A,,,,2.62,2.75,2.75,2.75,2.8,2.5,2.6,2.75,2.75
2006/2007,2006-11-11 00:00:00,SP2,Spain,La Liga Segunda Division,,Murcia,Poli Ejido,0,1,A,0,0,D,,,,1.7,3.1,4.5,1.75,3.1,4.33,1.7,3.1,5.0
2006/2007,2006-11-05 00:00:00,SP1,Spain,La Liga Primera Division,,Real Madrid,Celta,1,2,A,1,1,D,,,,1.36,4.33,9.0,1.33,4.0,8.0,1.3,4.5,9.0
2006/2007,2006-11-04 00:00:00,SP2,Spain,La Liga Segunda Division,,Albacete,Hercules,0,1,A,0,0,D,,,,1.9,3.1,3.5,1.73,3.2,4.5,1.7,3.1,5.0
2006/2007,2006-10-29 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Villarreal,0,1,A,0,0,D,,,,2.87,3.2,2.4,2.5,3.2,2.5,2.8,3.15,2.35
2006/2007,2006-10-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Lorca,0,2,A,0,1,A,,,,2.25,2.75,3.25,2.25,3.0,2.87,2.3,2.75,3.2
2006/2007,2006-10-29 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Mallorca,0,1,A,0,0,D,,,,2.0,3.2,3.75,1.83,3.2,3.75,1.9,3.3,3.65
2006/2007,2006-10-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Valladolid,0,1,A,0,0,D,,,,2.1,2.87,3.5,2.1,3.0,3.2,2.0,2.85,3.8
2006/2007,2006-10-29 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Sevilla,1,2,A,1,1,D,,,,2.5,3.2,2.75,2.5,3.2,2.5,2.65,3.15,2.45
2006/2007,2006-10-29 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Madrid,Zaragoza,0,1,A,0,0,D,,,,1.9,3.25,4.0,1.9,3.2,3.5,1.85,3.35,3.8
2006/2007,2006-10-29 00:00:00,SP2,Spain,La Liga Segunda Division,,Ponferradina,Salamanca,1,2,A,0,1,A,,,,2.3,2.75,3.2,2.25,2.87,3.0,2.3,2.8,3.1
2006/2007,2006-10-28 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Poli Ejido,0,4,A,0,2,A,,,,2.55,2.75,2.8,2.5,2.87,2.62,2.5,2.75,2.85
2006/2007,2006-10-28 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Real Madrid,1,3,A,1,1,D,,,,7.5,4.0,1.44,8.0,3.75,1.36,8.0,4.25,1.35
2006/2007,2006-10-22 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Murcia,0,1,A,0,1,A,,,,2.15,2.8,3.3,2.25,2.87,3.0,2.35,2.85,3.0
2006/2007,2006-10-22 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Celta,0,1,A,0,1,A,,,,2.37,3.2,2.9,2.25,3.2,2.75,2.3,3.15,2.85
2006/2007,2006-10-22 00:00:00,SP1,Spain,La Liga Primera Division,,Recreativo,Getafe,1,2,A,0,1,A,,,,2.37,3.1,3.0,2.1,3.2,3.0,2.3,3.15,2.85
2006/2007,2006-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Gimnastic,Ath Bilbao,2,3,A,0,2,A,,,,2.37,3.2,2.9,2.25,3.2,2.75,2.45,3.15,2.65
2006/2007,2006-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Levante,Mallorca,0,1,A,0,1,A,,,,2.25,3.2,3.1,2.0,3.2,3.2,2.1,3.15,3.25
2006/2007,2006-10-15 00:00:00,SP2,Spain,La Liga Segunda Division,,Tenerife,Sp Gijon,0,4,A,0,3,A,,,,2.1,3.0,3.6,2.1,3.0,3.2,2.05,2.8,3.6
2006/2007,2006-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Osasuna,Santander,0,1,A,0,0,D,,,,1.8,3.3,4.5,1.66,3.1,5.0,1.7,3.45,4.5
2006/2007,2006-10-15 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Zaragoza,1,3,A,1,1,D,,,,2.6,3.2,2.62,2.5,3.2,2.5,2.5,3.15,2.6
2006/2007,2006-10-15 00:00:00,SP2,Spain,La Liga Segunda Division,,Lorca,Salamanca,0,2,A,0,1,A,,,,2.15,2.9,3.5,2.1,3.0,3.2,2.3,2.75,3.1
2006/2007,2006-10-08 00:00:00,SP2,Spain,La Liga Segunda Division,,Salamanca,Castellon,1,2,A,0,1,A,,,,1.85,3.0,4.0,1.8,3.0,4.33,1.75,3.05,4.45
2006/2007,2006-10-08 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Cadiz,0,1,A,0,1,A,,,,2.37,2.7,3.1,2.37,3.0,2.75,2.45,2.75,2.85
2006/2007,2006-10-07 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Tenerife,0,1,A,0,1,A,,,,1.83,3.0,4.2,1.8,3.0,4.33,1.85,2.9,4.25
2006/2007,2006-10-01 00:00:00,SP1,Spain,La Liga Primera Division,,Mallorca,Villarreal,1,2,A,0,2,A,,,,2.5,3.2,2.5,2.38,3.2,2.6,2.6,3.15,2.5
2006/2007,2006-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Salamanca,2,3,A,1,2,A,,,,1.8,3.0,4.2,1.83,3.0,4.0,1.75,3.05,4.5
2006/2007,2006-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Real Madrid B,Sp Gijon,0,3,A,0,1,A,,,,2.1,2.75,3.5,2.0,3.0,3.5,2.1,2.75,3.55
2006/2007,2006-10-01 00:00:00,SP2,Spain,La Liga Segunda Division,,Elche,Ciudad de Murcia,1,2,A,0,1,A,,,,2.3,2.8,3.0,2.38,2.8,2.88,2.2,2.75,3.3
2006/2007,2006-09-30 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Barcelona,1,3,A,1,1,D,,,,6.0,4.0,1.5,7.0,3.75,1.4,6.5,3.85,1.45
2006/2007,2006-09-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Cadiz,Castellon,0,2,A,0,2,A,,,,1.61,3.0,6.0,1.62,3.1,5.5,1.7,3.1,4.75
2006/2007,2006-09-30 00:00:00,SP2,Spain,La Liga Segunda Division,,Vecindario,Numancia,1,5,A,0,4,A,,,,2.75,2.75,2.5,2.5,2.8,2.75,2.75,2.7,2.6
2006/2007,2006-09-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Numancia,Real Madrid B,0,1,A,0,1,A,,,,1.83,2.87,4.33,1.75,3.0,4.5,1.9,2.9,4.0
2006/2007,2006-09-24 00:00:00,SP2,Spain,La Liga Segunda Division,,Sp Gijon,Malaga,1,3,A,1,0,H,,,,2.37,2.8,2.87,2.5,3.0,2.6,2.3,2.75,3.1
2006/2007,2006-09-24 00:00:00,SP1,Spain,La Liga Primera Division,,Sociedad,Recreativo,2,3,A,0,1,A,,,,1.9,3.25,4.0,1.9,3.2,3.5,1.85,3.35,3.8
2006/2007,2006-09-24 00:00:00,SP1,Spain,La Liga Primera Division,,Celta,Osasuna,0,2,A,0,1,A,,,,1.9,3.25,4.0,1.83,3.2,3.75,1.95,3.25,3.55
2006/2007,2006-09-23 00:00:00,SP2,Spain,La Liga Segunda Division,,Hercules,Murcia,0,1,A,0,1,A,,,,2.1,2.8,3.5,2.1,3.1,3.1,2.1,2.85,3.4
2006/2007,2006-09-23 00:00:00,SP1,Spain,La Liga Primera Division,,Betis,Real Madrid,0,1,A,0,1,A,,,,3.75,3.2,2.0,3.2,3.2,2.0,3.65,3.3,1.9
2006/2007,2006-09-17 00:00:00,SP2,Spain,La Liga Segunda Division,,Valladolid,Poli Ejido,0,1,A,0,1,A,,,,1.72,3.1,5.5,1.7,3.2,4.5,1.75,3.0,4.55
2006/2007,2006-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Ath Bilbao,Ath Madrid,1,4,A,0,2,A,,,,2.7,3.25,2.5,2.62,2.88,2.5,2.6,3.25,2.45
2006/2007,2006-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Santander,Barcelona,0,3,A,0,1,A,,,,7.5,4.33,1.4,8.0,4.0,1.33,7.5,4.35,1.35
2006/2007,2006-09-17 00:00:00,SP1,Spain,La Liga Primera Division,,Recreativo,Levante,0,1,A,0,0,D,,,,2.0,3.2,3.75,1.83,3.2,3.75,2.0,3.2,3.45
2006/2007,2006-09-16 00:00:00,SP2,Spain,La Liga Segunda Division,,Malaga,Numancia,1,2,A,1,2,A,,,,1.83,3.0,4.75,1.7,3.2,4.5,1.8,3.0,4.25
